id,task,framework,constraint,version,fold,type,metric,utc,training_duration,predict_duration,result
id/0,cal_house,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:36:41,9446.0,70.9,0.0153758171327691
id/0,airbnb,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T15:54:09,4850.0,65.3,0.973356628084735
id/0,kick_start,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T15:55:11,21079.8,92.7,0.687901988461166
id/0,cloth_review,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:55:12,4801.8,47.5,0.97112994624354
id/0,news_popularity,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:55:11,5792.4,49.4,0.930311943413905
id/0,cal_house,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T15:55:11,9340.9,71.1,0.0154223875357364
id/0,airbnb,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:58:24,4908.6,66.0,0.98558637257043
id/0,kick_start,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T11:58:24,20306.3,92.9,0.687120754193223
id/0,cloth_review,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:58:22,4657.8,47.1,0.99380908075544
id/0,news_popularity,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:58:22,5975.8,49.3,0.930690451800805
id/0,cal_house,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:58:28,9295.6,70.2,0.0154055714355135
id/0,airbnb,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:15:35,4875.5,65.8,0.965931426075562
id/0,kick_start,ablation_weight_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T12:16:01,21131.8,93.0,0.683491319562435
id/0,cloth_review,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:15:35,4731.9,47.1,0.973372056161404
id/0,news_popularity,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:17:02,5629.7,49.2,0.930980016237261
id/0,cal_house,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:15:40,9416.0,70.6,0.0154523487427752
id/0,airbnb,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:34:04,4955.7,65.9,0.981218606682682
id/0,kick_start,ablation_lr_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T12:34:09,14206.4,92.6,0.796483134134032
id/0,cloth_review,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:28:55,3625.5,48.9,0.509116340960813
id/0,news_popularity,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:34:04,5017.3,49.0,0.924897801070028
id/0,cal_house,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:34:04,9097.7,70.2,0.0136976652665274
id/0,airbnb,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:42:13,4679.7,65.6,0.98056344179952
id/0,kick_start,ablation_base,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T12:42:44,20175.5,92.7,0.683268828951326
id/0,cloth_review,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:43:15,4694.0,46.9,0.983295363938589
id/0,news_popularity,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:43:13,5748.0,48.9,0.930883191002662
id/0,cal_house,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:43:15,8903.9,69.8,0.0157070839377289
id/0,airbnb,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:59:50,4908.3,65.6,0.985367984276043
id/0,kick_start,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T12:58:48,20122.0,91.8,0.684425169528642
id/0,cloth_review,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:58:47,4677.1,47.2,0.983295363938589
id/0,news_popularity,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:00:20,5721.1,48.8,0.930883191002662
id/0,cal_house,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:00:57,9063.0,70.1,0.0155616938054182
id/0,airbnb,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:15:54,4934.8,65.7,0.973575016379122
id/0,kick_start,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T13:15:54,20287.0,92.2,0.692869955634027
id/0,cloth_review,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:15:53,4792.1,48.7,0.939155428807504
id/0,news_popularity,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:15:53,5788.4,49.0,0.930462224533575
id/0,cal_house,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:15:54,9199.5,70.7,0.0153502501964589
id/0,airbnb,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:33:48,4952.7,65.4,0.972483074907185
id/0,kick_start,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T13:32:45,20776.4,93.0,0.68757660036706
id/0,cloth_review,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:32:44,4798.8,47.1,0.979371148918509
id/0,news_popularity,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:33:48,5488.3,49.1,0.931210952072972
id/0,cal_house,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:32:45,9121.5,70.5,0.0153581999186568
id/0,airbnb,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:44:02,4858.7,65.7,0.975977287617384
id/0,kick_start,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T12:44:34,20476.3,92.9,0.692959648021977
id/0,cloth_review,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:45:35,4764.8,46.8,0.967986623979174
id/0,news_popularity,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:45:04,5230.1,49.3,0.930442462324121
id/0,cal_house,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:45:37,9402.7,70.7,0.0154249423551963
id/0,airbnb,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:01:58,4883.4,66.0,0.970735968552086
id/0,kick_start,ablation_weight_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T13:04:16,20764.2,92.3,0.685213252157494
id/0,cloth_review,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:04:13,4668.7,46.9,0.954234651003293
id/0,news_popularity,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:04:12,5280.4,50.2,0.931433810355774
id/0,cal_house,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:04:14,9086.9,70.5,0.0153831901200185
id/0,airbnb,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:18:56,4946.0,66.0,0.975977287617384
id/0,kick_start,ablation_lr_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T13:18:52,14239.3,93.2,0.791102913333044
id/0,cloth_review,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:18:52,4631.0,47.3,0.507453008707259
id/0,news_popularity,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:18:54,4634.3,49.4,0.92903864409681
id/0,cal_house,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:16:46,9525.9,70.6,0.0134915107176824
id/0,airbnb,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T13:50:05,4770.2,65.7,0.962873989954138
id/0,kick_start,ablation_base,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T13:50:03,20236.5,92.2,0.688355533821719
id/0,cloth_review,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:50:03,4747.7,48.5,1.00270953837177
id/0,news_popularity,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:50:03,5618.8,48.6,0.931061080593472
id/0,cal_house,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T13:50:04,9237.6,70.2,0.0155140041012646
id/0,airbnb,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:10:56,4831.3,65.7,0.981436994977069
id/0,kick_start,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T14:11:27,20327.3,93.0,0.689576351249943
id/0,cloth_review,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T14:11:27,4635.2,46.7,1.00270953837177
id/0,news_popularity,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T14:11:59,5934.5,49.3,0.931061080593472
id/0,cal_house,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T14:11:28,9389.0,70.3,0.0155140041012646
id/0,airbnb,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:28:56,4863.8,66.0,0.974230181262284
id/0,kick_start,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T14:27:55,20355.6,92.1,0.697009236723088
id/0,cloth_review,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T14:28:25,4895.3,47.3,0.924585616302795
id/0,news_popularity,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T14:28:25,5191.5,48.7,0.930109055862358
id/0,cal_house,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T14:28:57,9440.2,70.6,0.0152641997104629
id/0,airbnb,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T14:44:48,4928.3,65.7,0.982092159860232
id/0,kick_start,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T14:44:47,20525.2,93.1,0.690913630143753
id/0,cloth_review,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T14:44:47,4730.1,46.6,0.977741059864321
id/0,news_popularity,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T14:44:47,5847.3,51.1,0.930602438174992
id/0,cal_house,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T14:44:48,9311.7,70.6,0.01553066380522
id/0,airbnb,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:13:28,4864.3,65.6,0.981436994977069
id/0,kick_start,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T11:14:01,20789.5,93.5,0.684476736260566
id/0,cloth_review,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:12:57,4703.9,47.2,0.963346165541249
id/0,news_popularity,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:12:56,5798.3,49.1,0.931330850470683
id/0,cal_house,ablation_cosine_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:13:31,9063.2,70.4,0.0153918810824951
id/0,airbnb,ablation_weight_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:30:06,4629.5,66.0,0.968770473902599
id/0,kick_start,ablation_weight_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T11:28:00,20270.6,92.4,0.681022851716871
id/0,cloth_review,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:30:03,4847.0,47.3,0.965262854037031
id/0,news_popularity,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:28:01,5942.6,49.5,0.930588334065583
id/0,cal_house,ablation_weight_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:30:09,9389.7,70.4,0.0155382474044896
id/0,airbnb,ablation_base,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:35:03,4723.4,65.5,0.974230181262284
id/0,kick_start,ablation_base,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T11:35:34,20813.4,92.3,0.683528402969709
id/0,cloth_review,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:35:04,4616.6,46.7,1.00210610295749
id/0,news_popularity,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:35:34,5753.3,48.7,0.932660620806729
id/0,cal_house,ablation_base,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:35:35,9058.2,69.9,0.0160101011925342
id/0,airbnb,ablation_lr_decay,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:43:40,4675.4,66.1,0.96614981436995
id/0,kick_start,ablation_lr_decay,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T11:43:11,18205.7,92.1,0.795888899940659
id/0,cloth_review,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:43:09,3538.5,46.9,0.509747685450355
id/0,news_popularity,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:43:39,4341.4,48.9,0.92790820348525
id/0,cal_house,ablation_lr_decay,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:43:41,9055.4,70.0,0.0138227379902427
id/0,airbnb,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T11:52:12,4818.9,65.8,0.974230181262284
id/0,kick_start,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T11:52:11,21195.3,92.5,0.683528402969709
id/0,cloth_review,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:53:13,4781.6,47.3,0.99306122739706
id/0,news_popularity,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:52:41,5881.1,49.1,0.93166813172992
id/0,cal_house,ablation_greedy_soup,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T11:53:13,9047.5,70.4,0.0155359439518221
id/0,airbnb,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:08:01,4360.6,65.7,0.979908276916357
id/0,kick_start,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T12:07:59,20824.0,92.5,0.691182987534862
id/0,cloth_review,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:07:59,4634.6,46.7,0.954991632057383
id/0,news_popularity,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:07:57,5759.4,48.8,0.93091184185718
id/0,cal_house,ablation_gradient_clip,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:08:00,9307.6,70.0,0.0155754192143171
id/0,airbnb,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,multiclass,acc,2024-02-29T12:25:42,4849.9,66.2,0.977506005678096
id/0,kick_start,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,binary,roc_auc,2024-02-29T12:26:13,20981.2,92.6,0.683924536156042
id/0,cloth_review,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:26:13,4647.3,47.2,0.956744192589107
id/0,news_popularity,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:26:44,5875.8,48.9,0.931061081463455
id/0,cal_house,ablation_warmup_steps,g4_12x,1.0.1b20240229,0,regression,rmse,2024-02-29T12:26:14,9100.8,70.5,0.0157430562664887
id/0,fashion_mnist,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:38:47,1146.4,14.5,0.8579999804496770
id/0,petfinder,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:42:22,2047.9,21.7,0.2976190447807310
id/0,memotion,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:42:27,1049.5,15.9,0.4363376200199130
id/0,food101,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:50:10,4167.2,78.9,0.0108118811622262
id/0,stanfordcars,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:44:10,487.6,30.2,0.0294739454984664
id/0,magnetictiledefects,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:41:18,95.0,8.3,0.711309552192688
id/0,oxfordflowers,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:42:11,100.7,26.1,0.1663685142993930
id/0,OxfordIIITPet,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:42:14,337.0,12.9,0.0547667331993579
id/0,ham10000,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:43:27,439.9,13.8,0.7259036302566530
id/0,cd18,autokeras_master,g4_12x,master,0,regression,rmse,2024-02-29T00:41:25,129.3,10.2,431.5004577636720
id/0,fashion_mnist,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:43:55,1264.1,11.9,0.8517000079154970
id/0,petfinder,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:45:41,2021.3,20.9,0.253720223903656
id/0,memotion,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:45:42,1059.9,15.8,0.4227467775344850
id/0,food101,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:52:46,7806.5,86.0,0.0097821783274412
id/0,stanfordcars,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:46:23,1504.6,33.0,0.0213903747498989
id/0,magnetictiledefects,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:44:07,272.8,10.3,0.5833333134651180
id/0,oxfordflowers,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:47:26,286.4,29.9,0.0136607578024268
id/0,OxfordIIITPet,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:47:27,977.5,14.4,0.0297498311847448
id/0,ham10000,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:48:34,1423.3,15.0,0.6847389340400700
id/0,cd18,autokeras_master,g4_12x,master,0,regression,rmse,2024-02-29T00:46:38,343.0,11.3,
id/0,fashion_mnist,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:52:06,3066.0,32.4,0.8783000111579900
id/0,petfinder,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:54:08,2043.3,22.1,0.2589285671710970
id/0,memotion,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:54:12,1054.7,15.8,0.4241774082183840
id/0,food101,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:58:15,7724.1,84.1,0.0099009899422526
id/0,stanfordcars,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:51:15,1518.8,33.3,0.0176594946533441
id/0,magnetictiledefects,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:50:05,273.4,10.3,0.6904761791229250
id/0,oxfordflowers,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:53:57,282.8,29.0,0.021304277703166
id/0,OxfordIIITPet,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:53:57,995.3,14.5,0.0311020966619253
id/0,ham10000,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:55:04,1445.7,15.6,0.763052225112915
id/0,cd18,autokeras_master,g4_12x,master,0,regression,rmse,2024-02-29T00:53:13,399.0,12.0,4397.09521484375
id/0,fashion_mnist,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:55:22,126.4,1.3,0.8835999965667730
id/0,petfinder,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:54:47,2088.9,21.4,0.2779017984867100
id/0,memotion,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:54:51,1080.1,15.7,0.4291845560073850
id/0,food101,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T01:06:24,9643.3,182.4,0.0103762373328208
id/0,stanfordcars,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:58:38,1146.7,73.7,0.0191518459469079
id/0,magnetictiledefects,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:56:56,218.3,22.6,0.711309552192688
id/0,oxfordflowers,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:56:05,215.1,62.3,0.0733452588319778
id/0,OxfordIIITPet,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:58:17,810.8,31.1,0.0540906004607677
id/0,ham10000,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:57:42,1097.2,34.2,0.4618473947048190
id/0,cd18,autokeras_master,g4_12x,master,0,regression,rmse,2024-02-29T00:59:25,301.0,24.8,203.6561279296880
id/0,fashion_mnist,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T01:00:53,1165.6,14.6,0.8952999711036680
id/0,petfinder,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T01:03:38,2021.2,21.1,0.2749255895614620
id/0,memotion,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T01:07:08,1050.5,15.7,0.4234620928764340
id/0,food101,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T01:09:21,4253.8,79.7,0.1013861373066900
id/0,stanfordcars,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T01:04:18,534.4,32.4,0.2202462404966350
id/0,magnetictiledefects,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T01:00:35,101.6,8.9,0.9553571343421940
id/0,oxfordflowers,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T01:02:20,105.1,28.4,0.4244592487812040
id/0,OxfordIIITPet,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T01:03:31,374.5,13.1,0.7403650879859920
id/0,ham10000,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T01:01:24,468.0,14.0,0.7771084308624270
id/0,cd18,autokeras_master,g4_12x,master,0,regression,rmse,2024-02-29T01:01:36,136.2,10.4,514.5891723632810
id/0,casting,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T05:39:04,749.1,14.5,0.9932230114936830
id/0,europeanflooddepth,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T05:39:34,203.8,11.1,0.5109769105911260
id/0,hateful_meme,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T05:40:55,1257.4,15.8,0.598517894744873
id/0,casting,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T05:53:06,891.7,12.7,0.971122145652771
id/0,europeanflooddepth,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T05:53:42,634.1,12.1,0.5656552910804750
id/0,hateful_meme,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T05:55:09,1249.2,15.7,0.6062361001968380
id/0,casting,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T05:52:54,2039.3,33.4,0.983972430229187
id/0,europeanflooddepth,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T05:59:49,643.1,12.0,0.5954307913780210
id/0,hateful_meme,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T06:01:19,1242.6,15.6,0.6124468445777890
id/0,casting,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T06:05:33,186.7,2.1,0.9946787357330320
id/0,europeanflooddepth,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T06:06:04,485.1,25.5,0.5021833777427670
id/0,hateful_meme,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T06:07:29,1271.0,15.8,0.5961426496505740
id/0,casting,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T06:04:18,745.9,14.4,0.9744604229927060
id/0,europeanflooddepth,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T06:08:03,214.8,10.6,0.6799512505531310
id/0,hateful_meme,autokeras_master,g4_12x,master,0,binary,roc_auc,2024-02-29T06:12:34,1249.3,15.7,0.6006601452827450
id/0,financial_news,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:08:56,34.8,1.1,0.7254902124404910
id/0,MLDoc-11000,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:07:24,70.2,1.6,0.9182500243186950
id/0,gnad10,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:08:58,67.2,1.2,0.5525291562080380
id/0,MultiATIS-5000,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:11:46,35.0,1.1,0.8956229090690610
id/0,fb_dialog,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:09:59,93.5,1.7,0.975637912750244
id/0,SNIPS,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:12:00,66.8,0.9,0.2642857134342190
id/0,ag_news,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:09:59,352.7,1.7,0.8878947496414190
id/0,financial_news,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:13:20,35.2,1.4,0.6388028860092160
id/0,MLDoc-11000,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:14:21,71.1,1.6,0.9114999771118160
id/0,gnad10,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:13:20,67.3,1.2,0.5009727478027340
id/0,MultiATIS-5000,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:14:49,35.3,1.1,0.8731762170791630
id/0,fb_dialog,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:15:30,94.5,1.6,0.983715832233429
id/0,SNIPS,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:17:25,67.5,0.9,0.1585714221000670
id/0,ag_news,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:17:28,357.3,1.7,0.8785526156425480
id/0,financial_news,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:20:41,34.3,1.1,0.4685242474079130
id/0,MLDoc-11000,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:25:14,70.8,1.6,0.9122499823570250
id/0,gnad10,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:25:11,67.9,1.1,0.5525291562080380
id/0,MultiATIS-5000,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:25:10,35.8,1.1,0.8922559022903440
id/0,fb_dialog,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:25:01,93.5,1.6,0.9815360903739930
id/0,SNIPS,autokeras_master,g4_12x,master,0,multiclass,acc,2024-02-29T00:19:09,65.9,0.9,0.1428571492433550
